id,state_id,city,klan_number,nickname,notes,latitude,longitude,year
707,82,Brookhaven,36,Thomas Walker Klan,AKA Tom Walker Adams Klan,31.5790588,-90.4406506,1924
708,82,Poplarville,40,Bilbo Klan,No Notes,30.8401863,-89.5342315,1923
709,82,Sardis,44,Not Named,No Notes,34.4370511,-89.9159227,1923
710,82,Greenwood,51,Leflore Klan,No Notes,33.5162315,-90.1795281,1922
711,82,Meridian,54,Not Named,No Notes,32.3643098,-88.703656,1923
712,82,Philadelphia,58,Not Named,No Notes,32.7715227,-89.1167275,1926
713,82,Ripley,63,Not Named,No Notes,34.7298181,-88.9506181,1923
714,82,Summit,65,Captain Boyd Klan,No Notes,31.2837867,-90.4684315,1923
715,82,Aberdeen,70,Not Named,No Notes,33.8251139,-88.5436553,1924
716,82,Lexington,71,Not Named,No Notes,33.1131833,-90.0531408,1923
717,82,Osyka,84,Not Named,No Notes,31.0068453,-90.4723178,1923
719,82,Sumrall,88,Sumrall Klan,No Notes,31.4173935,-89.5422909,1926
720,82,Morton,90,Not Named,No Notes,32.3537557,-89.6545171,1923
721,82,Itta Bena,91,Itta Bena Klan,No Notes,33.49512,-90.3198067,1923
723,82,Schlater,95,Not Named,No Notes,33.6406729,-90.3481422,1923
724,82,Tupelo,97,Not Named,No Notes,34.2576066,-88.7033859,1923
725,82,Lexington,98,Water Valley Klan,No Notes,33.1131833,-90.0531408,1924
726,82,New Albany,100,Not Named,No Notes,34.4942683,-89.0078418,1923
727,82,Iuka,100,Not Named,No Notes,34.8117565,-88.1900415,1924
728,82,Corinth,105,Not Named,No Notes,34.9342548,-88.5222702,1923
729,84,Havre,1,Hill County Klan,No Notes,48.549999,-109.6840887,1922
730,84,Laurel,2,Not Named,No Notes,45.6691159,-108.7715328,1923
731,84,Glasgow,5,Valley County Klan,No Notes,48.1969637,-106.6367127,1922
732,84,Billings,6,Not Named,No Notes,45.7832856,-108.5006904,1923
733,84,Lewiston,8,Not Named,No Notes,47.0624732,-109.428238,1923
734,84,Livingston,9,Not Named,No Notes,45.6614105,-110.5599556,1924
735,84,Bozeman,10,Kascade County Klan,No Notes,45.6769979,-111.0429339,1923
736,84,Polson,13,Lake City Klan,No Notes,47.6932004,-114.1631275,1924
737,84,Red Lodge,14,Red Lodge Klan,No Notes,45.1857782,-109.2468211,1923
738,84,Round Up,18,Not Named,No Notes,46.445242,-108.5417999,1923
739,84,Great Falls,19,Kascade County Klan,No Notes,47.4941836,-111.2833449,1923
740,84,Miles City,21,Not Named,No Notes,46.4083362,-105.8405582,1926
741,84,Carbon County,23,Not Named,Karbon Ko[unty?] Klan,45.23,-109.02,1924
742,84,Superior,28,Not Named,No Notes,47.1915937,-114.8917978,1924
743,84,Harlowton,29,Wheatland Klan,No Notes,46.435512,-109.8343499,1923
744,84,Butte,30,Kontinental Klan,No Notes,46.0038232,-112.5347776,1922
745,86,Omaha,1,Not Named,,41.2523634,-95.9979883,1931
746,86,Lincoln,11,Not Named,No Notes,40.8257625,-96.6851982,1923
747,86,Nebraska City,12,Not Named,No Notes,40.6765745,-95.8593616,1931
748,86,Kearney,13,Buffalo Klan,No Notes,40.6993303,-99.0816784,1923
749,86,Edgar,17,Not Named,No Notes,40.3722317,-97.9714319,1930
750,86,Litchfield,35,Not Named,No Notes,41.1564497,-99.1535342,1926
751,86,Scotts Bluff,36,Not Named,No Notes,41.8140936,-103.6362715,1927
752,86,Fairbury,53,Jefferson Klan,No Notes,40.1466169,-97.1798456,1928
753,86,Red Cloud,53,Not Named,No Notes,40.0890046,-98.5195891,0
754,86,Chaldron,60,Not Named,AKA Chadron,42.8294187,-102.9999069,1926
755,86,Albany,62,Not Named,No Notes,40.306623,-99.4783816,1926
756,86,York County,76,Not Named,No Notes,40.7941448,-97.5247243,1926
757,86,Benkelman,83,Not Named,No Notes,40.047217,-101.5332221,1929
758,86,Ulysses,88,Butler County,No Notes,41.0719562,-97.201984,1931
759,86,Central City,90,Not Named,No Notes,41.1158476,-98.0017248,1930
760,86,Hay Springs,97,Not Named,No Notes,42.6838618,-102.6899007,1928
761,86,Trenton,102,Not Named,No Notes,40.1747708,-101.0129668,1932
762,86,Wood River,112,Cedardale Klan,active throughout Hall County,40.820569,-98.6000704,1927
763,86,Fremont,118,Not Named,No Notes,41.4333909,-96.4981467,1926
764,86,Grand Island,135,Not Named,No Notes,40.9263957,-98.3420118,1931
765,86,Chadron,475,Not Named,No Notes,42.8294187,-102.9999069,1928
766,87,Las Vegas,2,Klark Kounty Klan,No Notes,36.1699412,-115.1398296,1926
767,88,Portsmouth,1,Not Named,first to get a charter,43.0717552,-70.7625532,1926
768,88,Androscoggin Valley,4,Androscoggin Valley Klan,"chartered Oct 16, 1928",44.4780046,-71.1708214,1931
769,88,Whitefield,7,Johns River Klan,No Notes,44.3731103,-71.6101011,1931
770,88,Mt. Forest,10,Not Named,No Notes,44.4711694,-71.2009102,1931
771,89,Hoboken,1,Not Named,No Notes,40.7439905,-74.0323626,1922
772,89,Paterson,1,Leif Erickson Klan,No Notes,40.9167654,-74.171811,1931
773,89,Rutherford,2,Albert Pike Klan,No Notes,40.826489,-74.1068091,1926
774,89,Newark,3,George Washington Klan,"Circa 1922, district kleagle says of the Klan, 'Its membership is now two millions. We have just passed the fifteen hundred mark in this local Klan. That is the minimum for a charter.'",40.735657,-74.1723667,1923
775,89,Bloomfield,4,Not Named,No Notes,40.8067546,-74.1854209,1930
776,89,Orange,5,Not Named,No Notes,40.7706187,-74.2326478,1932
777,89,Lakewood,6,Not Named,No Notes,40.082129,-74.2097014,1931
778,89,Asbury Park,7,Not Named,No Notes,40.2203907,-74.0120817,1931
779,89,Red Bank,10,Not Named,"Lester T. Mount, EC",40.3470543,-74.0643065,1931
780,89,Elizabeth,11,Betsy Ross Klan,"Sometimes reported as located in PA, but NJ seems more likely",40.6639916,-74.2107006,1923
781,89,Wildwood,11,Theodore Roosevelt Klan,No Notes,38.9917797,-74.8148894,1926
782,89,Rio Grande,11,Theodore Roosevelt Klan,No Notes,39.0145573,-74.8815594,1926
783,89,Bridgeton,16,Arden M. Ellis Klan,chartered in 1926,39.427337,-75.2340768,1926
784,89,Trenton,17,Not Named,No Notes,40.2170534,-74.7429384,1930
785,89,Clark Township,17,Unity Klan,No Notes,40.6278031,-74.3127631,1931
786,89,Palermo,19,Ocean City Klan,No Notes,39.2401149,-74.6723822,1928
787,89,Elizabeth,22,Not Named,No Notes,40.6639916,-74.2107006,1929
788,89,Kenilworth,22,Not Named,No Notes,40.6764911,-74.2907032,1930
789,89,Morristown,23,Not Named,No Notes,40.7967667,-74.4815438,1931
790,89,Port Elizabeth,24,Francis E. Stever Klan,No Notes,39.3134481,-74.9810079,1929
791,89,Millville,24,Not Named,No Notes,39.4020596,-75.0393438,1934
792,89,Margate City,32,Atlantic City Klan,No Notes,39.327894,-74.5034858,1928
793,89,Egg Harbor,34,A. A. Andridge Klan,No Notes,39.3822537,-74.6166192,1926
794,89,Pleasantville,37,Not Named,active also in Bargaintown and Pleasantville,39.3898388,-74.5240422,1929
795,89,Salem,38,Not Named,No Notes,39.5717796,-75.4671423,1931
796,89,Plainfield,40,Not Named,No Notes,40.6337136,-74.4073736,1926
797,89,Scotch Plains,40,Not Named,No Notes,40.6400404,-74.369018,1934
798,89,New Brunswick,44,Rutgers Klan,No Notes,40.4862157,-74.4518188,1931
799,89,New Egypt,45,Edgewood Klan,No Notes,40.0676135,-74.5307093,1927
800,89,South Amboy,47,Anchor Klan,No Notes,40.4778838,-74.290702,1931
801,89,Tuckerton,49,Tuckerton Klan,No Notes,39.603174,-74.340145,1931
802,89,Waretown,50,Not Named,No Notes,39.7915084,-74.1951395,1927
803,89,Perth Amboy,55,Stone Mountain Klan,No Notes,40.5067723,-74.2654234,1926
804,89,Springdale,60,Not Named,active in Trenton,39.8934965,-74.9880895,1931
805,89,Mountainside,63,Mountainside Klan,No Notes,40.6723242,-74.3573722,1932
806,89,Hightstown,66,Not Named,No Notes,40.2695538,-74.5232089,1926
807,89,Camden,67,Not Named,No Notes,39.9259463,-75.1196199,1930
808,89,Camden,68,Richard D. Early Klan,No Notes,39.9259463,-75.1196199,1931
809,89,Merchanville,69,Not Named,No Notes,39.9503838,-75.0479726,1926
810,89,Hackensack,70,Hiram Evans Klan,AKA the H. W. Evans Klan,40.8859325,-74.0434736,1926
811,89,Ridgewood,72,Not Named,No Notes,40.9792645,-74.1165313,1929
812,89,Burlington County,77,Progressive Heights Klan,No Notes,39.8558488,-74.6868815,1926
813,89,Lumberton,77,Mt. Holly Klan,Loyal Body Klan,39.9676482,-74.8003877,1932
814,89,Ridgewood,82,Not Named,No Notes,40.9792645,-74.1165313,1932
815,89,Jersey City,83,Not Named,No Notes,40.7281575,-74.0776417,1931
816,89,Union City,84,Not Named,No Notes,40.6975898,-74.2631635,1928
817,89,Atlantic City,86,Neptune Klan,No Notes,39.3642834,-74.4229266,1931
818,83,El Dorado Springs,1,El Dorado Klan,No Notes,37.8769799,-94.0213303,1923
819,83,St. Joseph,2,Not Named,No Notes,39.7674578,-94.846681,1931
820,83,Carthage,3,Ozark Klan,"Also attributed to Jolpin, MO (Kourier Magazine and Chalmers)",37.176447,-94.3102228,1922
821,83,Webb City,3,Ozark Klan,No Notes,37.1464475,-94.4630035,1923
822,83,St. Joseph,4,Not Named,No Notes,39.7674578,-94.846681,1923
823,83,Fortescue,5,Not Named,No Notes,40.0522205,-95.3183117,1923
824,83,Mound City,5,Not Named,No Notes,38.6270025,-90.1994042,1926
825,83,Monett,6,Not Named,No Notes,36.9289502,-93.9277071,1923
826,83,Neosho,7,Isaac Shambaugh Klan,No Notes,36.8689554,-94.367996,1922
827,83,Joplin,8,Ozark Klan,No Notes,37.0842271,-94.513281,1923
828,83,Agency,10,Not Named,No Notes,39.644718,-94.7399611,1924
829,83,Springfield,12,Not Named,No Notes,37.2089572,-93.2922989,1923
830,83,Carthage,13,Paul Revere Klan,No Notes,37.176447,-94.3102228,1926
831,83,Lewiston,14,Nathan Hale Klan,No Notes,40.086154,-91.8132225,1923
832,83,DeKalb,15,Not Named,No Notes,39.8554602,-94.43879,1923
833,83,Faucett,20,Not Named,No Notes,39.5997974,-94.7988868,1923
834,83,Gower,21,Not Named,No Notes,39.6108304,-94.5994003,1923
835,83,Holt County,24,Benjamin Franklin Klan,No Notes,40.0704458,-95.1849219,1923
836,83,Hickman Mills,26,Not Named,No Notes,38.9158139,-94.526348,1923
837,83,Independence,27,Not Named,No Notes,39.0911161,-94.4155068,1926
838,83,Lees Summit,29,Not Named,No Notes,38.9108408,-94.3821724,1924
839,83,Holden,30,Not Named,No Notes,38.7141778,-93.9913303,1926
840,83,Longton,31,Not Named,No Notes,37.9642529,-91.8318334,1923
842,83,Kansas City,38,Agapa Klan,No Notes,39.0997265,-94.5785667,1923
843,83,Kansas City,39,Santa Fe Klan,No Notes,39.0997265,-94.5785667,1924
844,83,Kansas City,40,Not Named,"AKA Heart of America Klan or Glen Klan. Also attributed to Glen, MO.",39.0997265,-94.5785667,1926
845,83,Kansas City,41,West Port Klan,No Notes,39.0997265,-94.5785667,1923
846,83,Kansas City,42,Central Klan,No Notes,39.0997265,-94.5785667,1923
847,83,Kansas City,44,North West Klan,AKA the Northeast Klan,39.0997265,-94.5785667,1923
848,83,Kansas City,45,Albert Pike Klan,No Notes,39.0997265,-94.5785667,1923
849,83,Linwood,45,Not Named,No Notes,38.7979988,-90.9059053,1923
850,83,Sarcoxie,47,Not Named,No Notes,37.0692266,-94.1166043,1923
851,83,Poplar Bluff,48,Not Named,No Notes,36.7569994,-90.392888,1923
852,83,Trenton,49,Not Named,No Notes,40.0789018,-93.6166074,1923
853,83,Naylor,50,Not Named,No Notes,36.5753359,-90.6040037,1926
854,83,Liberal,57,Not Named,No Notes,37.5581024,-94.5199553,1923
855,83,Malden,61,Not Named,No Notes,36.5570028,-89.9664798,1923
856,83,Parma,63,Not Named,No Notes,36.613669,-89.8164743,1924
857,83,Rochester,65,Not Named,No Notes,39.9122168,-94.6846845,1923
859,83,Caruthersville,86,Not Named,No Notes,36.1931245,-89.6556353,1931
860,83,Lilbourn,91,Not Named,No Notes,36.5922816,-89.6153571,1926
861,83,Henrietta,92,Not Named,No Notes,39.2341782,-93.9354988,1923
862,83,Maitland,98,Nodaway Klan,No Notes,40.2008262,-95.0744187,1923
863,83,Windsor,103,Not Named,No Notes,38.5322401,-93.5221545,1931
864,83,Appleton City,106,Not Named,No Notes,38.1905819,-94.0293867,1926
865,83,Hannibal,111,Not Named,No Notes,39.7083789,-91.3584816,1927
866,83,Warrensburg,114,Not Named,No Notes,38.7627893,-93.7360498,1926
867,83,Tipton,115,Not Named,No Notes,38.655578,-92.7799153,1926
868,83,Ironton,117,Not Named,No Notes,37.600556,-90.631667,1924
869,83,St. Francois County,120,Not Named,No Notes,37.7652755,-90.4879916,1926
870,83,Humansville,126,Not Named,No Notes,37.795556,-93.578333,1926
871,83,Bowling Green,127,Not Named,No Notes,39.341667,-91.2,1926
872,83,Lousiana,128,Not Named,No Notes,39.445833,-91.056324,1926
873,83,Kirksville,132,Adair County,No Notes,40.194722,-92.583333,1932
874,83,Sullivan,134,Not Named,No Notes,38.2081045,-91.1604207,1926
875,83,Springfield,137,Capitol Klan,Also attributed to Jefferson City and known as the Kapitol Klan (Freedom Forum).,37.2089572,-93.2922989,1926
876,83,Russellville,138,Not Named,No Notes,38.511696,-92.4401869,1926
877,83,Eldon,140,Not Named,No Notes,38.3483636,-92.5815759,1926
878,83,Slater,141,Not Named,No Notes,39.2180805,-93.0690852,1925
879,83,Marshall,142,Not Named,No Notes,39.1230777,-93.1968704,1926
880,83,Frankfort,144,Not Named,No Notes,39.4900448,-91.3201473,1926
881,83,Lewiston,146,Not Named,No Notes,40.086154,-91.8132225,1926
882,83,Oregon,150,Not Named,No Notes,39.986667,-95.1425,1926
883,83,Curryville,155,Not Named,No Notes,39.3455986,-91.3448719,1926
884,83,St. Louis,162,Not Named,No Notes,38.627222,-90.197778,1926
885,83,Bolivar,168,Not Named,No Notes,37.616667,-93.416667,1926
886,83,Weston,169,Not Named,No Notes,39.413333,-94.897778,1926
887,83,Brookfield,172,Not Named,No Notes,39.783056,-93.073889,1926
888,83,George Washington,173,Not Named,No Notes,38.6487895,-90.3107962,1926
889,83,Buchanan County,190,Not Named,No Notes,39.6349791,-94.8105955,1931
890,83,St. Louis,191,North Side Klan,No Notes,38.6270025,-90.1994042,1931
891,91,Roosevelt,0,Not Named,No Notes,40.678713,-73.5890168,1935
892,91,Brooklyn,1,Not Named,No Notes,40.6781784,-73.9441579,1921
893,91,New York City,1,Albert Pike Klan,No Notes,40.7127837,-74.0059413,1932
894,91,Brooklyn,2,Not Named,No Notes,40.6781784,-73.9441579,1923
895,91,Grand Island,3,Grand Island Klan,No Notes,43.0216283,-78.9657302,1924
896,91,Jamaica,5,Not Named,No Notes,40.699683,-73.807903,1923
897,91,Buffalo,5,Not Named,No Notes,42.8864468,-78.8783689,0
898,91,Northport,6,Not Named,No Notes,40.9009313,-73.3431727,1925
899,91,Lynbook,8,Lynbrook Klan,No Notes,40.6548253,-73.6717969,1931
900,91,Valley Stream,9,"L. I., Pioneer Klan",No Notes,40.6642699,-73.7084645,1932
901,91,Roosevelt,11,Theodore Roosevelt Klan,No Notes,40.678713,-73.5890168,1931
902,91,Deposit,12,Broome County,No Notes,42.0600834,-75.4276769,1931
903,91,Millport,14,Not Named,Operating since 1924,42.2653526,-76.8346791,1931
904,91,Onondaga,16,Not Named,No Notes,42.978056,-76.198333,1930
905,91,Hancock,17,Not Named,No Notes,41.954722,-75.283333,1931
906,91,Horsehead,19,Newton Klan,Also operated in and around Chemung County,42.166389,-76.8275,1928
907,91,Binghampton,20,Not Named,No Notes,42.0986867,-75.9179738,1924
908,91,Harpursville,21,Broome County Klan,No Notes,42.1784124,-75.6246297,1931
909,91,Orange County,22,Not Named,Also operated in Port Jervis,41.3911653,-74.3118212,1931
910,91,Elmira,23,Not Named,No Notes,42.0897965,-76.8077338,1927
911,91,Port Jefferson,25,Suwasset Klan,No Notes,40.9464875,-73.0692732,1932
912,91,Huntington,28,Not Named,No Notes,40.8681539,-73.425676,1935
913,91,Patchogue,30,Trinity Klan,No Notes,40.7659783,-73.019343,1926
914,91,Smithtown,33,Nissequoque Klan,No Notes,40.8559314,-73.2006687,1926
915,91,Endicott,34,Broome County,No Notes,42.098408,-76.0493684,1931
916,91,Far Rockaway,35,Not Named,"AKA Inwood, Long Island, Rockaway Klan",40.60913,-73.75054,1929
917,91,Flushing,36,Not Named,"Chartered on March 10th, 1926",40.7674987,-73.833079,1931
918,91,Niagara Falls,37,Not Named,No Notes,43.0962143,-79.0377388,1932
919,91,Williamsburg,37,Williamsburg Klan,active by 1932,40.7081156,-73.9570696,1932
920,91,Jamaica,38,Major Emmett D. Smith Klan,No Notes,40.699683,-73.807903,1927
921,91,Staten Island,39,Not Named,No Notes,40.5795317,-74.1502007,1932
922,91,Queens,40,Not Named,Concentrated in the Flushing neighborhood,40.7282239,-73.7948516,1931
923,91,Jamaica,41,Not Named,No Notes,40.699683,-73.807903,1931
924,91,Queens County,41,Not Named,No Notes,40.7282239,-73.7948516,1932
925,91,Newark Valley,42,Not Named,No Notes,42.2236853,-76.183263,1931
926,91,Amityville,43,Nathan Hale Klan,No Notes,40.6789893,-73.4170673,1931
927,91,Binghamton,45,Broome County,"Consolidated with 242, Binghamton",42.0986867,-75.9179738,1931
928,91,Peekskill,46,Lincoln Klan,No Notes,41.2900939,-73.9204158,1932
929,91,Hempstead,47,Unity Klan,No Notes,40.7062128,-73.6187397,1929
930,91,Jamesburg,48,Rader Klan,No Notes,42.153333,-79.257778,1927
931,91,Poughkeepsie,48,Not Named,No Notes,41.7003713,-73.9209701,1927
932,91,Chatham,50,Not Named,No Notes,42.3642516,-73.5948391,1928
933,91,Auburn,58,Not Named,No Notes,42.9317335,-76.5660529,1929
934,91,Hornell,63,Steuben County,No Notes,42.3278477,-77.6611025,1931
935,91,Corning,64,Steuben County,No Notes,42.1428521,-77.0546903,1930
936,91,Bath,65,Steuben County,No Notes,42.3370164,-77.3177577,1931
937,91,Canisteo,68,Purdy Klan,No Notes,42.2703487,-77.6058225,1928
938,91,Beacon,69,Not Named,chartered,41.5048158,-73.9695832,1927
939,91,Midland,72,Ridgewood Klan,No Notes,40.5763116,-74.1003384,1930
940,91,Oneonta,73,Not Named,Reorganized in 1935,42.455833,0,1935
941,91,Smithtown,76,Not Named,No Notes,40.862778,-73.215278,1925
942,91,Clarence,76,Akron Klan,No Notes,42.977012,-78.592015,1931
943,91,Glendale-Ridgewood,78,Not Named,No Notes,40.698439,0,1931
944,91,Albany,79,Not Named,No Notes,42.6525793,-73.7562317,1931
945,91,Richmond Hill,83,Not Named,No Notes,40.6958108,-73.8272029,1928
946,91,Schenectady,84,Electric City Klan,No Notes,42.8142432,-73.9395687,1931
947,91,Wanakena,86,Not Named,No Notes,44.1339512,-74.9210219,1932
948,91,Rawling,87,Harlem Valley Klan,No Notes,42.9178401,-73.3980209,1931
949,91,Rochester,87,Lindbergh Klan,No Notes,43.16103,-77.6109219,1932
950,91,Auburn,88,Not Named,No Notes,42.9317335,-76.5660529,1929
951,91,Fair Haven,93,Sterling Klan,No Notes,43.3164558,-76.7021747,1927
952,91,Madison County,97,Madison County,"Stop, Look, and Listen Klan",42.9805975,-75.8069082,1929
953,91,Cameron,98,Steuben County,No Notes,42.199167,-77.406389,1931
954,91,Nelson,99,Cazenovia Klan,AKA The Kazenovia Klan,42.917222,-75.776944,1929
955,91,Monroe,100,Not Named,No Notes,41.330794,-74.187597,1932
956,91,Sherill,101,Oneida Klan,No Notes,43.070833,-75.599167,1929
957,91,Schenectady,102,U. S. Grant Klan,No Notes,42.8142432,-73.9395687,1931
958,91,De Ruyter,105,Not Named,No Notes,42.7584005,-75.8843616,1929
959,91,Madison County,106,United Klan,No Notes,42.9805975,-75.8069082,1929
960,91,Oswego County,109,Not Named,No Notes,43.482533,-76.1783739,1928
961,91,Buffalo,113,Allegiance Klan,No Notes,42.8864468,-78.8783689,1931
962,91,Maspeth,116,Not Named,Said to be about 9 years old in 1933,40.7294018,-73.9065883,1928
963,91,Syracuse,120,Not Named,No Notes,43.0481221,-76.1474244,1930
964,91,Oneonta,121,Not Named,No Notes,42.4528571,-75.0637746,1926
965,91,Fulton,125,Not Named,Also mentioned as klavern 121,43.3228462,-76.4171585,1931
966,91,Greigsville,126,Glenfield Klan,No Notes,42.83056,-77.89722,1931
967,91,Hamilton,127,Not Named,No Notes,42.8270136,-75.5446238,1929
968,91,Lockport,134,Not Named,No Notes,43.1706128,-78.6903098,1925
969,91,Wawarsing,142,Kerhoulsson Klan,No Notes,41.7588883,-74.3573343,1930
970,91,Buffalo,145,Austin Klan,No Notes,42.8864468,-78.8783689,1932
971,91,Middletown,147,Not Named,No Notes,41.4459271,-74.4229341,1931
972,91,Seneca Falls,149,Seneca Klan,Also operated out of Waterloo,42.9106219,-76.7966215,1928
973,91,Yonkers,150,Charles Lindbergh Klan,No Notes,40.9312099,-73.8987469,1932
974,91,Delanson,152,Fellowship Klan,No Notes,42.7453531,-74.1881834,1930
975,91,Glenn Falls,153,Mohican Klan,No Notes,43.3095164,-73.6440058,1934
976,91,Buffalo,154,Not Named,No Notes,42.8864468,-78.8783689,1926
977,91,Westchester,160,Washington Irving Klan,Also operated out of Ossining and College Point,41.1220194,-73.7948516,1932
978,91,Carthage,162,Four Square Klan,No Notes,43.981111,-75.606944,1929
979,91,Watertown,163,Thomas Jefferson Klan,No Notes,43.975556,-75.906389,1931
980,91,Rochester,172,Criterion Klan,Also operated out of Fairport,43.165556,-77.611389,1929
981,91,Falconer,174,Not Named,No Notes,42.1186695,-79.1983799,1928
982,91,Salem,176,Not Named,No Notes,43.1722983,-73.3276101,1931
983,91,Springfield Gardens,177,Steadfast Klan,Also operated out of Queens,40.6626441,-73.7683784,1929
984,91,Ilion,179,Not Named,No Notes,43.016667,-75.05,1929
985,91,Newburgh,185,George Washington Klan,Also operated out of Cornwall-on-Hudson,41.5034271,-74.0104178,1928
986,91,Forest City,188,Not Named,No Notes,40.7195597,-73.844755,0
987,91,Haverstraw,191,Not Named,No Notes,41.1975947,-73.9645837,1931
988,91,Rochester,192,Rochester Klan,No Notes,43.16103,-77.6109219,1932
989,91,Pearl River,193,Not Named,No Notes,41.0589855,-74.0218063,1933
990,91,New Rochelle,195,Huguenot Klan,Reorganized in 1934,40.9114882,-73.7823549,1934
991,91,Beacon,202,Not Named,No Notes,41.5048158,-73.9695832,1926
992,91,Port Chester,203,Victory Klan,No Notes,41.0017643,-73.6656834,1932
993,91,Oswego,206,Never Fail Klan,Township also spelled Oswego in some records,43.4553461,-76.5104973,1931
994,91,Ogdensburg,207,Not Named,No Notes,44.6942291,-75.4863364,1929
995,91,Potsdam,208,Not Named,No Notes,44.6697805,-74.9813084,1929
996,91,Messena,212,Power City Klan,"Described as ""newly reorganized"" in 1931",44.9281049,-74.891865,1931
997,91,Rossie,214,Brasie Corners Klan,"AKA the Macomb Klan. Described as ""recently reorganized"" in 1931.",44.3786699,-75.6549495,1929
998,91,Mannsville,215,Adams Klan,No Notes,43.7128457,-76.0627006,1929
999,91,Bloomingdale,224,Saranac Lake Klan,No Notes,44.4078279,-74.0870965,1931
1000,91,Selkirk,229,Capt. Andrew Hannay Klan,Chartered 21 July 28,42.5319998,-73.7985008,1931
1001,91,Jay,230,Lake Placid Klan,No Notes,44.3750471,-73.728195,1930
1002,91,Oswegatchie,231,Not Named,No Notes,44.1828405,-75.070196,1931
1003,91,Mt. Vernon,234,Not Named,Operated throughout Westchester County,40.9125992,-73.8370786,1933
1005,91,Johnson City,242,Broome County,kept name and number,42.116667,-75.959444,1931
1006,91,Ilion,246,Mohawk Valley Klan,No Notes,43.016667,-75.05,1931
1007,91,Long Island City,247,Long Island City Klan,No Notes,40.751,-73.941,1930
1008,91,Bayshore,248,Not Named,No Notes,40.8471019,-73.8163834,1931
1009,91,Oyster Bay,250,Not Named,No Notes,40.8656543,-73.5320685,1934
1010,91,Cortland,252,Kortland Kounty Klan,No Notes,42.6011813,-76.1804843,1933
1011,91,Carthage,253,Four Square Klan,No Notes,43.981111,-75.606944,1931
1012,91,Queens County,254,Lincoln Klan,Newly chartered in 1931,40.7282239,-73.7948516,1931
1013,91,Ridgewood,254,Not Named,No Notes,40.7108476,-73.8977693,1932
1014,91,Westchester County,255,Not Named,No Notes,41.1220194,-73.7948516,1934
1015,91,South Ozone Park,256,Not Named,", chartered 9 Mar 32",40.6764003,-73.8124984,1932
1016,91,Rochester,392,Monroe Klan,No Notes,43.16103,-77.6109219,1932
1017,91,Glens Falls,423,Not Named,No Notes,43.3095164,-73.6440058,1928
1018,91,Delmar,473,Not Named,No Notes,42.618056,-73.836667,1928
1019,92,Raleigh,1,Not Named,No Notes,35.7795897,-78.6381787,1924
1020,92,Durham,4,Not Named,No Notes,35.9940329,-78.898619,1923
1021,92,Wilmington,5,Not Named,No Notes,34.2257255,-77.9447102,1923
1022,92,New Bern,13,Craven County Klan,No Notes,35.108493,-77.0441143,1929
1023,92,Lexington,25,Not Named,No Notes,35.8240265,-80.2533838,1923
1024,92,Salisbury,30,Not Named,No Notes,35.6709727,-80.4742261,1924
1025,92,Charlotte,35,Not Named,No Notes,35.2270869,-80.8431267,1922
1026,92,Wallace,38,Wallace Klan,No Notes,34.737222,-77.994722,1923
1027,92,Asheville,40,Not Named,No Notes,35.5950581,-82.5514869,1924
1028,92,Kenansville,46,Not Named,No Notes,34.9623883,-77.9622069,1922
1029,92,Henderson,55,Not Named,No Notes,36.3295905,-78.3991638,1927
1030,92,Spencer,57,Not Named,No Notes,35.6923614,-80.43478,1927
1031,92,Hickory,58,Old Hickory Klan,No Notes,35.7344538,-81.3444573,1931
1032,92,Calypso,73,Goshen Klan,No Notes,35.153776,-78.105269,1927
1033,92,Forest City,93,Not Named,No Notes,35.3340108,-81.8651028,1927
1034,92,Durham,95,Not Named,No Notes,35.9940329,-78.898619,1925
1035,92,Dunn,98,Not Named,No Notes,35.3062743,-78.6089028,1925
1036,92,Wilson,101,Not Named,No Notes,35.7212689,-77.9155395,1927
1037,92,Atkinson,110,Not Named,No Notes,34.5285008,-78.171107,1931
1038,92,Rocky Mount,113,Not Named,No Notes,35.9382103,-77.7905339,1931
1039,92,Sanford,141,Not Named,No Notes,35.4798757,-79.1802994,1927
1040,92,Hertford,137,Not Named,No Notes,36.1901579,-76.4660519,1926
1041,92,Buncombe,151,Kounty Klan,No Notes,35.5931377,-82.4752757,1926
1042,92,High Point,163,Not Named,No Notes,35.9556923,-80.0053176,1930
1043,93,Grand Forks,1,Not Named,No Notes,47.9252568,-97.0328547,1923
1044,93,Larimore,2,Not Named,No Notes,47.9066569,-97.6267539,1923
1045,93,Fargo,5,Kass Kounty Klan,No Notes,46.8771863,-96.7898034,1927
1046,93,Bismark,48,Not Named,No Notes,46.8083268,-100.7837392,1929
1047,93,Valley City,49,Not Named,No Notes,46.9233129,-98.0031547,1931
1048,93,Fargo,57,Kass County Klan,No Notes,46.8771863,-96.7898034,1928
1049,94,Columbus,1,Not Named,No Notes,39.9611755,-82.9987942,1923
1050,94,Cincinnati,1,Walnut Hill Klan,No Notes,39.1031182,-84.5120196,1923
1051,94,Locklan,2,Valley Klan,Also operated out of the Cincinnati area,39.2292249,-84.4577201,1923
1052,94,Columbus,8,Buckeye Klan,No Notes,39.9611755,-82.9987942,1923
1053,94,Cincinnati,9,Not Named,No Notes,39.1031182,-84.5120196,1923
1054,94,Zanesville,11,Not Named,No Notes,39.9403453,-82.0131924,1926
1055,94,Blanchester,13,Clinton County,No Notes,39.2931174,-83.9888205,1924
